cochesNetMarcaId,cochesNetModeloId,milanunciosMarcaId,milanunciosModeloId,wallapopMarcaId,wallapopModeloId,cochesComMarcaId,cochesComModeloId
28,831,Mercedes-Benz,300,Mercedes-Benz,300,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,781,Mercedes-Benz,400,Mercedes-Benz,400,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,833,Mercedes-Benz,420,Mercedes-Benz,420,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,832,Mercedes-Benz,500,Mercedes-Benz,500,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,780,Mercedes-Benz,600,Mercedes-Benz,600,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1143,Mercedes-Benz,AMG GT,Mercedes-Benz,AMG GT,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1042,Mercedes-Benz,Citan,Mercedes-Benz,Citan,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1299,Mercedes-Benz,CLA,Mercedes-Benz,CLA,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,275,Mercedes-Benz,Clase A,Mercedes-Benz,Clase A,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,566,Mercedes-Benz,Clase B,Mercedes-Benz,Clase B,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,8,Mercedes-Benz,Clase C,Mercedes-Benz,Clase C,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,57,Mercedes-Benz,Clase CL,Mercedes-Benz,Clase CL,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1057,Mercedes-Benz,Clase CLA,Mercedes-Benz,Clase CLA,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,891,Mercedes-Benz,Clase CLC,Mercedes-Benz,Clase CLC,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,269,Mercedes-Benz,Clase CLK,Mercedes-Benz,Clase CLK,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,542,Mercedes-Benz,Clase CLS,Mercedes-Benz,Clase CLS,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,41,Mercedes-Benz,Clase E,Mercedes-Benz,Clase E,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,167,Mercedes-Benz,Clase G,Mercedes-Benz,Clase G,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,550,Mercedes-Benz,Clase GL,Mercedes-Benz,Clase GL,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1100,Mercedes-Benz,Clase GLA,Mercedes-Benz,Clase GLA,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1162,Mercedes-Benz,Clase GLC,Mercedes-Benz,Clase GLC,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1154,Mercedes-Benz,Clase GLE,Mercedes-Benz,Clase GLE,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1155,Mercedes-Benz,Clase GLE Coupé,Mercedes-Benz,Clase GLE Coupé,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,905,Mercedes-Benz,Clase GLK,Mercedes-Benz,Clase GLK,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1173,Mercedes-Benz,Clase GLS,Mercedes-Benz,Clase GLS,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,309,Mercedes-Benz,Clase M,Mercedes-Benz,Clase M,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,548,Mercedes-Benz,Clase R,Mercedes-Benz,Clase R,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,56,Mercedes-Benz,Clase S,Mercedes-Benz,Clase S,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,55,Mercedes-Benz,Clase SL,Mercedes-Benz,Clase SL,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,830,Mercedes-Benz,Clase SL R129,Mercedes-Benz,Clase SL R129,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1176,Mercedes-Benz,Clase SLC,Mercedes-Benz,Clase SLC,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,258,Mercedes-Benz,Clase SLK,Mercedes-Benz,Clase SLK,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1426,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,259,Mercedes-Benz,Clase V,Mercedes-Benz,Clase V,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1238,Mercedes-Benz,Clase X,Mercedes-Benz,Clase X,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1521,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1243,Mercedes-Benz,CLS,Mercedes-Benz,CLS,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1355,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1390,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1284,Mercedes-Benz,EQC,Mercedes-Benz,EQC,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1423,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1468,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1383,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1469,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1495,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1322,Mercedes-Benz,EQV,Mercedes-Benz,EQV,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1098,Mercedes-Benz,GLA,Mercedes-Benz,GLA,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1306,Mercedes-Benz,GLB,Mercedes-Benz,GLB,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1439,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1194,Mercedes-Benz,GLC Coupé,Mercedes-Benz,GLC Coupé,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1261,Mercedes-Benz,GLE,Mercedes-Benz,GLE,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1318,Mercedes-Benz,GLE Coupé,Mercedes-Benz,GLE Coupé,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1286,Mercedes-Benz,GLS,Mercedes-Benz,GLS,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1215,Mercedes-Benz,Mercedes-AMG GT,Mercedes-Benz,Mercedes-AMG GT,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1578,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1577,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,1421,Mercedes-Benz,None,Mercedes-Benz,None,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,473,Mercedes-Benz,SL-Klasse,Mercedes-Benz,SL-Klasse,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,474,Mercedes-Benz,SLR McLaren,Mercedes-Benz,SLR McLaren,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,951,Mercedes-Benz,SLS AMG,Mercedes-Benz,SLS AMG,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,666,Mercedes-Benz,Sprinter,Mercedes-Benz,Sprinter,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,727,Mercedes-Benz,Transporter,Mercedes-Benz,Transporter,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,466,Mercedes-Benz,Vaneo,Mercedes-Benz,Vaneo,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,260,Mercedes-Benz,Viano,Mercedes-Benz,Viano,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
28,668,Mercedes-Benz,Vito,Mercedes-Benz,Vito,RTE4d1UyZ2tuM1J5NEpnN2h2TWNRQT09,None
29,1365,Mg,None,Mg,None,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,1362,Mg,None,Mg,None,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,1386,Mg,None,Mg,None,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,1551,Mg,None,Mg,None,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,1443,Mg,None,Mg,None,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,1406,Mg,None,Mg,None,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,253,Mg,MGF,Mg,MGF,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,254,Mg,TF,Mg,TF,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,Ujd4b2VJT3psNm1hTkhmSzR4UE5iZz09
29,433,Mg,ZR,Mg,ZR,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,434,Mg,ZS,Mg,ZS,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,TG1KcnJIMmk3VDdHMEpJMzB3OVZiUT09
29,1366,Mg,None,Mg,None,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,1596,Mg,None,Mg,None,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,435,Mg,ZT,Mg,ZT,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
29,482,Mg,ZT-T,Mg,ZT-T,UEtHRFJYbUtOZXZpOUp5NDltNUZJUT09,None
1428,1570,None,None,None,None,None,None
1433,1588,None,None,None,None,None,None
222,1556,Mini,None,Mini,None,d2wzc2V2UktReGgwMHVtNEVrUm0xdz09,None
222,1167,Mini,CLUBMAN,Mini,CLUBMAN,d2wzc2V2UktReGgwMHVtNEVrUm0xdz09,None
222,1527,Mini,None,Mini,None,d2wzc2V2UktReGgwMHVtNEVrUm0xdz09,None
222,971,Mini,Countryman,Mini,Countryman,d2wzc2V2UktReGgwMHVtNEVrUm0xdz09,bEJBdEFGZ0NGRXNqMEdlRkZPK1JJWDFNWjB1ZXpkNGhsejc4THhpMnRvaz0=
222,449,Mini,MINI,Mini,MINI,d2wzc2V2UktReGgwMHVtNEVrUm0xdz09,cTJHQ0dtRDhmOFBjQjQ2TWpqQXNBUT09
222,1052,Mini,Paceman,Mini,Paceman,d2wzc2V2UktReGgwMHVtNEVrUm0xdz09,None
30,829,Mitsubishi,300 GT,Mitsubishi,300 GT,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,224,Mitsubishi,3000 GT,Mitsubishi,3000 GT,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,965,Mitsubishi,ASX,Mitsubishi,ASX,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,Vm5ObUlobElGempiTGE1Q1Q4M1JWUT09
30,673,Mitsubishi,Canter,Mitsubishi,Canter,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,Mm0zVDNkbXJrNU5uWEhGVEpkT1dvdz09
30,280,Mitsubishi,Carisma,Mitsubishi,Carisma,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,173,Mitsubishi,Colt,Mitsubishi,Colt,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,L1NZVWtYeWMzb2VuNzdMZUxxdmxBdz09
30,281,Mitsubishi,Eclipse,Mitsubishi,Eclipse,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,1242,Mitsubishi,Eclipse Cross,Mitsubishi,Eclipse Cross,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,RjNRZVFDMzNpM3gyaDcwMytlYVhMWlovaTlxQWJSY3JuTS92aHBlbTd2ST0=
30,111,Mitsubishi,Galant,Mitsubishi,Galant,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,563,Mitsubishi,Grandis,Mitsubishi,Grandis,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,TXhjbXM0eklDbGgxWHZoL2pBNVNEQT09
30,997,Mitsubishi,i-MiEV,Mitsubishi,i-MiEV,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,658,Mitsubishi,L200,Mitsubishi,L200,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,T2s5WkUvenJZelVnOTgza2NrK1Q2Zz09
30,518,Mitsubishi,Lancer,Mitsubishi,Lancer,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,R3plMDBra2IvNGlWNklRK0g5UDR2dz09
30,72,Mitsubishi,Montero,Mitsubishi,Montero,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,a01zVzlMS21iTklhSDk3c0taaFVRQT09
30,388,Mitsubishi,Montero iO,Mitsubishi,Montero iO,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,383,Mitsubishi,Montero Sport,Mitsubishi,Montero Sport,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,509,Mitsubishi,Outlander,Mitsubishi,Outlander,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,a29OSExsMCsxL2xMUjJrUEhtVGVEOHUyRDgwS2lkQlNINFZQUm16L2FKVT0=
30,206,Mitsubishi,Space Gear,Mitsubishi,Space Gear,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,201,Mitsubishi,Space Runner,Mitsubishi,Space Runner,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,None
30,376,Mitsubishi,Space Star,Mitsubishi,Space Star,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,cmlpallGY29oUG81ck5oNTlOd2ZDVTZCdTF0eDBQWlZ2NVlVdS9iQkVaMD0=
30,174,Mitsubishi,Space Wagon,Mitsubishi,Space Wagon,Q1o0OURsamJXQ2tYRlZLK3g2ME5uUT09,cVhCUTFaNUFmU3RkOTArR0FpZXhUbzkwTTdITUxraEZXMTJHOGF5V2JHaz0=
149,605,Morgan,+4,Morgan,+4,d1VHbnhEZk1KaWZUT2FaSzJ0MUI2Zz09,None
149,421,Morgan,4/4,Morgan,4/4,d1VHbnhEZk1KaWZUT2FaSzJ0MUI2Zz09,None
149,498,Morgan,Aero 8,Morgan,Aero 8,d1VHbnhEZk1KaWZUT2FaSzJ0MUI2Zz09,None
149,730,Morgan,Plus 4,Morgan,Plus 4,d1VHbnhEZk1KaWZUT2FaSzJ0MUI2Zz09,None
149,422,Morgan,Plus 8,Morgan,Plus 8,d1VHbnhEZk1KaWZUT2FaSzJ0MUI2Zz09,None
149,534,Morgan,Roadster,Morgan,Roadster,d1VHbnhEZk1KaWZUT2FaSzJ0MUI2Zz09,cVlZWjJsdm9IeWZWdk9kQkx2UFdvQT09
149,533,Morgan,V6,Morgan,V6,d1VHbnhEZk1KaWZUT2FaSzJ0MUI2Zz09,None
1419,1501,None,None,None,None,None,None
1417,1474,None,None,None,None,None,None
31,228,Nissan,100 NX,Nissan,100 NX,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,157,Nissan,200 SX,Nissan,200 SX,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,169,Nissan,300 ZX,Nissan,300 ZX,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,521,Nissan,350Z,Nissan,350Z,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,a3ZZU2owZFN3OHV0YmFHSHBrYkUzQT09
31,942,Nissan,370Z,Nissan,370Z,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,YmhnT0RUTThQTzZNTm1UZHVpdjgvZz09
31,303,Nissan,Almera,Nissan,Almera,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,dUtSNlEvaGs5QjZpK01oL05IWGxudz09
31,415,Nissan,Almera Tino,Nissan,Almera Tino,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,1425,Nissan,None,Nissan,None,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,828,Nissan,Bluebird,Nissan,Bluebird,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,692,Nissan,Cabstar,Nissan,Cabstar,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,RjhYVnU0ZFkwOWcyaDAyNVBNYjlXUT09
31,691,Nissan,Cabstar E,Nissan,Cabstar E,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,779,Nissan,CAMION,Nissan,CAMION,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,959,Nissan,CUBE,Nissan,CUBE,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,cUNOSlRVZDJHdkhUOTNmM29USmNSZz09
31,1188,Nissan,e-NV200 EVALIA,Nissan,e-NV200 EVALIA,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,1018,Nissan,EVALIA,Nissan,EVALIA,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,UFU0THJkRkFxeDBETjR1OHZ4NTFMZz09
31,941,Nissan,GT-R,Nissan,GT-R,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,696,Nissan,None,Nissan,None,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,976,Nissan,JUKE,Nissan,JUKE,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,aXdETmhBV29SZ1JqSi9DUmpyci9nUT09
31,1008,Nissan,LEAF,Nissan,LEAF,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,R2M4UXBJM2E1ZmR2cGhvRUUzT1lQQT09
31,751,Nissan,Maxima,Nissan,Maxima,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,110,Nissan,Maxima QX,Nissan,Maxima QX,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,34,Nissan,Micra,Nissan,Micra,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,Q2E0U1MvQjBVd29mMVZ6QmZ6VzluQT09
31,567,Nissan,Murano,Nissan,Murano,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,dnErY3VkVCtTUG1TTFYxK1NVOFhjdz09
31,685,Nissan,Navara,Nissan,Navara,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,RjJDbXRBTi82VjF4MjM0UW0ra2lyQT09
31,588,Nissan,NOTE,Nissan,NOTE,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,VFR5K2xpK2tzMWd1dmdTTHRGV2N5dz09
31,1175,Nissan,NP300 Navara,Nissan,NP300 Navara,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,906,Nissan,NP300 Pick Up,Nissan,NP300 Pick Up,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,949,Nissan,NV200,Nissan,NV200,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,L2FMbEZTTHhBMXl5QmdYMFdibEdYdz09
31,1187,Nissan,NV200 EVALIA,Nissan,NV200 EVALIA,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,1213,Nissan,None,Nissan,None,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,396,Nissan,Pathfinder,Nissan,Pathfinder,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,MnlVaXRlYUVxK2lSeFlUSWJmc3gwbVUzdy9ndVAzcUEyc3BxM1FSZ0Yxcz0=
31,107,Nissan,Patrol,Nissan,Patrol,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,aVB0Y0VNVVVab241ZVd0a245VTRYUT09
31,219,Nissan,Patrol GR,Nissan,Patrol GR,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,684,Nissan,Pick-up,Nissan,Pick-up,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,938,Nissan,Pixo,Nissan,Pixo,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,TnloMVJsUmZOdFIrRzBFK216cFhrUT09
31,827,Nissan,Prairie,Nissan,Prairie,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,699,Nissan,None,Nissan,None,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,99,Nissan,Primera,Nissan,Primera,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,SUNYTHkvVXlXTGI4RFkzdmlUTUZIdz09
31,1129,Nissan,PULSAR,Nissan,PULSAR,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,WXAycXpkY2pwZ0NucXNySHpUbFNFUT09
31,606,Nissan,QASHQAI,Nissan,QASHQAI,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,QXp5dEc0Y0kzdVVMdGttUmtwWkFkZz09
31,915,Nissan,QASHQAI+2,Nissan,QASHQAI+2,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,106,Nissan,Serena,Nissan,Serena,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,35,Nissan,Sunny,Nissan,Sunny,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,25,Nissan,Terrano,Nissan,Terrano,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,a0lFdTA5cVhYMElWRUJEbUZUZVFpUT09
31,24,Nissan,Terrano II,Nissan,Terrano II,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,632,Nissan,Tiida,Nissan,Tiida,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,1391,Nissan,None,Nissan,None,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,644,Nissan,Trade,Nissan,Trade,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,643,Nissan,Vanette,Nissan,Vanette,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,665,Nissan,Vanette Cargo,Nissan,Vanette Cargo,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,None
31,455,Nissan,X-TRAIL,Nissan,X-TRAIL,cVJNcDFndlh3NGpGV3cxVlQyMVNRZz09,RTI0UXg2Mk9hTDZBV2tjU1FOTHRKQT09
1420,1507,None,None,None,None,None,None
1420,1572,None,None,None,None,None,None
1420,1543,None,None,None,None,None,None
32,1051,Opel,Adam,Opel,Adam,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,MUxwT2xXYXoxd1ZBMm5pOThTRUhUQT09
32,392,Opel,Agila,Opel,Agila,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,d2lqb1pSa3dRakY1S2wzRURCVGZFQT09
32,1026,Opel,Ampera,Opel,Ampera,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,YkM3ZnJ3eGVMK2Eyck1GOWdBZXZlZz09
32,596,Opel,Antara,Opel,Antara,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,cmgwL2prWnlDVnhTRlM2MjRmc08vQT09
32,826,Opel,Ascona,Opel,Ascona,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,67,Opel,Astra,Opel,Astra,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,UnA1TXR2elo0Y0VhakRNRmFhU2JlUT09
32,1514,Opel,None,Opel,None,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1399,Opel,None,Opel,None,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1075,Opel,Cabrio,Opel,Cabrio,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,RHJXLzhjWWxLZWU4SkVBSWh2b2d1Zz09
32,69,Opel,Calibra,Opel,Calibra,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,659,Opel,Combo,Opel,Combo,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,b0RlTDNxaE96V1pyaXY3d0RSU2ZwUT09
32,1537,Opel,None,Opel,None,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1253,Opel,Combo Life,Opel,Combo Life,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1377,Opel,None,Opel,None,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,77,Opel,Corsa,Opel,Corsa,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,TlVEYVRQTmF4RkU5anFxbUVBTE0xQT09
32,1503,Opel,None,Opel,None,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1289,Opel,Corsa-e,Opel,Corsa-e,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1337,Opel,None,Opel,None,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1219,Opel,Crossland X,Opel,Crossland X,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,170,Opel,Frontera,Opel,Frontera,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,Tnc2QW9wYUI2eUpBU2lNM21jWk5hUT09
32,1563,Opel,None,Opel,None,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1379,Opel,None,Opel,None,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1398,Opel,None,Opel,None,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1228,Opel,Grandland X,Opel,Grandland X,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,c3dvQmo3S1pwaW9yZGNzaFRsMW9pL0RXTlFnZDZSZ240N0VSZm9GUzI3OD0=
32,1292,Opel,Grandland X PHEV,Opel,Grandland X PHEV,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,615,Opel,GT,Opel,GT,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,U294emE3M09jOUdsQWExbElLN0M4Zz09
32,1163,Opel,GTC,Opel,GTC,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,918,Opel,Insignia,Opel,Insignia,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,d3JYWktqQlJLZDFpMXRCbit0TE5wdz09
32,775,Opel,Kadett,Opel,Kadett,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,1160,Opel,Karl,Opel,Karl,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,S0MyTHgrb09LbTYrbmN3REN3VmJOUT09
32,825,Opel,Manta,Opel,Manta,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,None
32,506,Opel,Meriva,Opel,Meriva,M1ZldjBpN2NXUW1JbzJIWVVYV0lPZz09,dk1jeWpmSGg5aEhqV2hEQXppODlGUT09
